a_opt,u_opt,stress_meas,strength_meas,SCF_meas
replace,0.08500000089406967,,454.5847637970671,8.85783975501661
no_action,0.0,,418.00548777622913,1.0
no_action,0.007793999999999968,,415.59523243222844,3.562557256067011
no_action,9.999999999998899e-5,,428.91232193828193,2.554663306119908
no_action,4.000000000004e-6,,416.63187655150153,1.8860104025854703
no_action,0.00040200000000001346,,433.8253092455644,2.9257468281420964
strengthen,0.03973099999039252,,426.0049174533989,4.601782522314698
no_action,0.00017000000000000348,,431.9049150145722,2.6800343189324582
no_action,0.0011320000000000219,,419.48749777478605,3.1687396856423518
no_action,4.000000000004e-6,,400.77433396719806,1.8570692820894843
no_action,0.01102599999999998,,420.36726046171617,3.6491489807906428
no_action,0.00021700000000002273,,412.6529232599149,2.7537109008602187
no_action,1.2000000000012001e-5,,411.1179689964081,2.0737573767331217
no_action,0.0003300000000000525,,410.11487898669355,2.8711658001686415
strengthen,0.03566700012664867,,441.6783387394655,4.07712800606295
replace,0.08500000089406967,,447.22839041940586,5.995753479575452
no_action,3.500000000000725e-5,,403.96048502527464,2.3145964674817465
no_action,0.002618000000000009,,434.1858169115811,3.3332818467229375
no_action,0.0004939999999999944,,416.2076805233797,2.982814342768865
replace,0.08500000089406967,,452.51104129701815,9.60441983190135
strengthen,0.03569200012581053,,428.1901526172213,4.084206786387802
no_action,0.0039439999999999475,,421.4396526591619,3.4135712426745264
no_action,3.799999999998249e-5,,421.9116206067092,2.328868089542799
no_action,0.000248000000000026,,416.33102726293015,2.791147402003889
no_action,9.700000000001374e-5,,422.7145025840914,2.548858606804482
no_action,1.7000000000044757e-5,,428.62388884890606,2.1572371740072724
replace,0.08500000089406967,,437.29434018429646,6.416327718907086
no_action,0.0,,417.8348090771395,1.1141401764494139
no_action,0.0,,414.22496916807154,1.0589459748176344
no_action,1.7000000000044757e-5,,422.3219941341802,2.1556088906904574
no_action,2.4000000000024002e-5,,420.76598617963293,2.2286361851504126
no_action,1.799999999996249e-5,,422.99568396101006,2.1773462507194523
no_action,1.2000000000012001e-5,,409.7184664139209,2.1027039820127285
no_action,0.0,,396.08065638514387,1.0
no_action,1.0000000000287557e-6,,402.83684460363645,1.5620178711037889
no_action,2.1000000000048757e-5,,413.9505861498516,2.20518966197356
strengthen,0.06338199919743093,,406.6951762919059,5.257757287447502
no_action,1.0000000000287557e-6,,410.67224154331,1.583269534905032
strengthen,0.04419799984062467,,427.14556524451257,4.80286552897491
no_action,1.0000000000287557e-6,,405.89680777624403,1.3519025959990725
no_action,0.00021000000000004349,,424.9226466085733,2.7429754971120395
no_action,0.00018300000000004424,,415.16211137610844,2.7004717312251105
no_action,0.013251000000000013,,420.1428743028438,3.6987660940360336
no_action,0.02536700000000003,,421.19943007907636,3.902470162204323
no_action,2.9999999999752447e-6,,418.2042213136663,1.797461238455773
no_action,1.999999999946489e-6,,420.0220240063293,1.622946750012937
no_action,2.9999999999752447e-6,,395.05533572136943,1.7586648453427862
no_action,0.0,,395.9182054047512,1.0
no_action,0.010893000000000042,,416.5606733619775,3.6458155295264225
no_action,1.0999999999983245e-5,,403.8102382979936,2.0556166497248225
no_action,0.0006979999999999764,,440.74131057224116,3.0648790348273365
no_action,0.0007289999999999797,,413.4411975515088,3.079082396800845
no_action,1.0000000000287557e-6,,403.24695896451465,1.3507136018435602
no_action,2.9999999999752447e-6,,425.04890882709236,1.8247697197976283
no_action,0.0004570000000000407,,429.23098383778176,2.9585928875051204
no_action,0.0,,395.51280305017383,1.0
no_action,0.0,,409.71756215515273,1.0
no_action,0.0,,407.91915747023563,1.1496174690114784
no_action,1.0000000000287557e-6,,401.88464946494895,1.399357098997273
no_action,1.0000000000287557e-6,,411.3132616756091,1.5763719835210002
no_action,2.9999999999752447e-6,,401.2627500627149,1.8139490965876652
no_action,0.0,,413.618832817463,1.071660097928971
no_action,0.00037399999999998546,,406.46032864237264,2.9048886503564573
no_action,0.00045799999999995844,,423.51031309192854,2.958933813649452
no_action,8.099999999999774e-5,,420.39174971166227,2.495287914523668
no_action,0.000140000000000029,,417.2838053919494,2.634162626146132
no_action,5.000000000032756e-6,,406.27788806358035,1.9104777286888042
no_action,0.0,,419.07109962094506,1.0
no_action,1.0000000000287557e-6,,415.0196923534262,1.564477367975956
no_action,2.599999999997049e-5,,409.830555630305,2.258572778647197
no_action,1.0000000000287557e-6,,409.6122772294815,1.5166513550874123
no_action,0.0,,397.406390395135,1.0
no_action,0.0,,399.8960794246509,1.026935200131188
no_action,0.0,,400.394863838762,1.0
no_action,0.0,,400.42924909655784,1.0543368974146932
no_action,0.00019499999999994522,,429.14483354249853,2.7216179159085243
no_action,1.2000000000012001e-5,,418.66901557171286,2.1028131439401823
no_action,5.900000000003125e-5,,414.88492232054085,2.4196394514947053
no_action,0.0,,409.5664890033778,1.0
no_action,0.0,,396.19154135862107,1.0
no_action,0.0,,401.4228666487477,1.0
no_action,1.999999999946489e-6,,421.07018442308345,1.6555170190454056
no_action,0.0,,410.0861569074101,1.0
strengthen,0.05117199960680302,,424.99482117817206,5.0080701624270345
no_action,0.0,,396.93367824949485,1.0
strengthen,0.037537000063952074,,423.72826411506014,4.433910755812433
no_action,6.999999999979245e-6,,409.405793719549,1.9402945786910093
no_action,0.00010799999999999699,,413.3223357033427,2.5646752659993113
no_action,1.0000000000287557e-6,,418.8569851248373,1.5651515472068769
replace,0.08500000089406967,,434.23397083834396,5.934887587001597
strengthen,0.036278000106163326,,419.7912968244241,4.25763868893638
no_action,0.022181000000000006,,437.8810632433852,3.8556389941845617
no_action,0.00019000000000002348,,405.2190762552196,2.7149049540671
no_action,0.0,,402.5284541455523,1.0
no_action,0.0022769999999999735,,414.0142827449225,3.3046336482785477
no_action,0.0,,409.8136393978784,1.0
no_action,6.999999999979245e-6,,410.1770720699876,2.0043939495335543
no_action,5.3999999999998494e-5,,405.47829000931466,2.398885993438563
no_action,3.500000000000725e-5,,425.2318004254913,2.3148597312450767
no_action,0.016816000000000053,,407.6117052388841,3.767554590284211
replace,0.08500000089406967,,441.93866962064266,6.855297071422576
no_action,0.0,,409.74708734754824,1.0
no_action,0.00015799999999999148,,407.62594276389484,2.6643689866217493
no_action,4.000000000004e-6,,419.3456438926998,1.880548175404139
no_action,1.0000000000287557e-6,,408.5382411493109,1.3662387622527643
no_action,1.7000000000044757e-5,,423.66931708456275,2.168153076507561
no_action,0.005426000000000042,,416.7869833379376,3.479497503772551
no_action,6.999999999979245e-6,,421.9792746449982,1.9775680407573253
no_action,4.300000000001525e-5,,411.05132985827794,2.3571405490308415
no_action,1.0000000000287557e-6,,394.58281495495703,1.3441203321816078
no_action,0.00020200000000003548,,411.82556478028613,2.7320608443690473
no_action,8.000000000008e-6,,405.03656434810955,2.0346560857837326
no_action,1.0000000000287557e-6,,403.6857282508896,1.5100438700853425
no_action,1.6000000000016e-5,,402.80295915079455,2.125770446552791
no_action,0.0007019999999999804,,430.5803736320445,3.0672753145999065
strengthen,0.039431000000450724,,435.4646951580623,4.580027814913024
no_action,1.999999999946489e-6,,397.38678635838636,1.6952415978319948
no_action,7.599999999996498e-5,,423.9865817615358,2.4853724523201253
no_action,2.1000000000048757e-5,,408.16492754596277,2.2124938728185213
replace,0.08500000089406967,,440.1136906780889,7.451139702276064
no_action,0.0007099999999999884,,418.7100989710129,3.072828215504877
no_action,9.700000000001374e-5,,412.76932325252693,2.548014431083149
no_action,2.9999999999752447e-6,,413.18467852104226,1.7062392293278694
no_action,1.0999999999983245e-5,,408.27347881176956,2.0636833308673554
no_action,4.000000000004e-6,,413.8912545947666,1.8760600512762748
no_action,1.0000000000287557e-6,,419.0918084280056,1.5741503640473924
strengthen,0.04757099972753599,,426.7222368528076,4.913254813689378
no_action,0.0,,409.5968816031568,1.0
no_action,0.0,,406.4200429374801,1.0
no_action,1.0000000000287557e-6,,413.5458276363161,1.5728990470844693
no_action,1.999999999946489e-6,,412.1764632438152,1.6290541622097274
no_action,1.0000000000287557e-6,,414.13870819181386,1.5896068810116046
no_action,0.0,,368.6118127617996,1.0
no_action,0.0,,361.31896071878685,1.0
no_action,0.0,,364.9318487813309,1.0
no_action,0.0,,370.8749490716126,1.0
no_action,0.0,,366.99510102461943,1.0
no_action,0.0,,369.12184632923186,1.0
no_action,0.0,,377.9309961968444,1.0
no_action,0.0,,366.5681715214048,1.0
no_action,0.0,,376.74228505617344,1.0
no_action,0.0,,371.52281512949327,1.0
no_action,0.0,,374.1862902042565,1.0
no_action,0.0,,374.7512859722718,1.0
no_action,0.0,,373.14959080875366,1.0
no_action,0.0,,374.1216652146156,1.0
no_action,0.0,,360.7706680030376,1.0
no_action,0.0,,361.2320896623822,1.0
no_action,0.0,,372.27069954894205,1.0
no_action,0.0,,365.4523734240389,1.0
no_action,0.0,,385.20135403878436,1.0
no_action,0.0,,370.6025522811988,1.0
no_action,0.0,,365.15115843209514,1.0
no_action,0.0,,376.8098040842534,1.0
no_action,0.0,,379.0461788556707,1.0
no_action,0.0,,361.01529976843415,1.0
no_action,0.0,,368.6113292072267,1.0
no_action,0.0,,367.6496279331301,1.0
no_action,0.0,,364.4226601177646,1.0
no_action,0.0,,369.46463340219924,1.0
no_action,0.0,,364.09009790164924,1.0
no_action,0.0,,370.69754317119447,1.0
no_action,0.0,,366.8695156735197,1.0
no_action,0.0,,375.98703627718737,1.0
no_action,0.0,,374.31937693371145,1.0
no_action,0.0,,372.6573961586632,1.0
no_action,0.0,,366.7719551308104,1.0
no_action,0.0,,373.61315608946524,1.0
no_action,0.0,,371.44665621113757,1.0
no_action,0.0,,368.67175274255766,1.0
no_action,0.0,,368.55502783745686,1.0
no_action,0.0,,362.02790020121506,1.0
no_action,0.0,,363.3592674579123,1.0
no_action,0.0,,363.6259936350476,1.0
no_action,0.0,,363.64438123518556,1.0
no_action,0.0,,379.0001097759844,1.0
no_action,0.0,,373.39814066736164,1.0
no_action,0.0,,371.37458760865735,1.0
no_action,0.0,,368.5305424723153,1.0
no_action,0.0,,361.37825672772493,1.0
no_action,0.0,,364.17572063499904,1.0
no_action,0.0,,374.68217154375503,1.0
no_action,0.0,,368.8084361464179,1.0
no_action,0.0,,376.78088058259897,1.0
no_action,0.0,,361.7751162329816,1.0
no_action,0.0,,376.1035861162721,1.0
no_action,0.0,,368.4446102789133,1.0
no_action,0.0,,370.53899061914274,1.0
no_action,0.0,,373.49865784252654,1.0
no_action,0.0,,381.7215383079015,1.0
no_action,0.0,,373.9982832935898,1.0
no_action,0.0,,383.67182983132335,1.0
no_action,0.0,,366.2057529441341,1.0
no_action,0.0,,364.7669362347022,1.0
no_action,0.0,,370.90901098056395,1.0
no_action,0.0,,368.66270674617317,1.0
no_action,0.0,,368.85705325046507,1.0
no_action,0.0,,366.3443681288405,1.0
no_action,0.0,,376.90760581079303,1.0
no_action,0.0,,367.48521710552586,1.0
no_action,0.0,,385.84164469864317,1.0
no_action,0.0,,368.62711787558527,1.0
no_action,0.0,,367.49283065661234,1.0
no_action,0.0,,373.7599693057323,1.0
no_action,0.0,,367.9806844344462,1.0
no_action,0.0,,376.0720640485145,1.0
no_action,0.0,,372.3917193583581,1.0
no_action,0.0,,375.168309748363,1.0
no_action,0.0,,369.32456472657447,1.0
no_action,0.0,,360.51798637531107,1.0
no_action,0.0,,369.7385887319554,1.0
no_action,0.0,,366.1081542584336,1.0
no_action,0.0,,365.38579137387967,1.0
no_action,0.0,,364.91372845310633,1.0
no_action,0.0,,379.7677683262048,1.0
no_action,0.0,,382.37967112765074,1.0
no_action,0.0,,362.0174168949399,1.0
no_action,0.0,,376.24172210525205,1.0
no_action,0.0,,367.7810540781707,1.0
no_action,0.0,,384.865732775719,1.0
no_action,0.0,,373.42011011494066,1.0
no_action,0.0,,370.24326586764425,1.0
no_action,0.0,,370.4653781064991,1.0
no_action,0.0,,367.83910213126285,1.0
no_action,0.0,,370.8432213783977,1.0
no_action,0.0,,373.6242301743485,1.0
no_action,0.0,,377.7046203109949,1.0
no_action,0.0,,368.5467949888794,1.0
no_action,0.0,,366.84797279496297,1.0
no_action,0.0,,370.65850347322584,1.0
no_action,0.0,,369.92623253775986,1.0
no_action,0.0,,370.97554779055395,1.0
no_action,0.0,,387.5527739185547,1.0
no_action,0.0,,377.8391634977765,1.0
no_action,0.0,,382.65129830134174,1.0
no_action,0.0,,390.56712609695967,1.0
no_action,6.999999999979245e-6,,385.39941774389956,1.9406810384376048
no_action,0.0,,388.2321058652796,1.0
no_action,2.9999999999752447e-6,,399.9653275798515,1.7544437302259597
no_action,0.0,,384.8307750720197,1.0
no_action,0.0,,398.3820407045365,1.0
no_action,0.0,,391.43004206645713,1.0
no_action,1.0000000000287557e-6,,394.977619761591,1.3077745291526182
no_action,1.0000000000287557e-6,,395.73015782866264,1.3895115809942926
no_action,0.0,,393.59680276544486,1.0
no_action,0.0,,394.89154342696685,1.0
no_action,0.0,,377.10887282330145,1.0
no_action,0.0,,377.72345683133386,1.0
no_action,0.0,,392.42617606827827,1.2865858037589917
no_action,0.0,,383.3446036863761,1.0
no_action,0.0,,409.64897716985195,1.0558953527681771
no_action,0.0,,390.20431107118594,1.0614927745963352
no_action,0.0,,382.9434046674761,1.0
no_action,0.0,,398.47197171244534,1.0
no_action,0.0,,401.45067924089676,1.0140847772414592
no_action,0.0,,377.4347066194068,1.0
no_action,0.0,,387.55212985492756,1.0
no_action,0.0,,386.27120553853615,1.0
no_action,0.0,,381.97309171228875,1.0
no_action,0.0,,388.68867622546867,1.0
no_action,0.0,,381.5301402045709,1.0
no_action,0.0,,390.3308328343451,1.0
no_action,0.0,,385.23214612397027,1.0
no_action,0.0,,397.37609784890594,1.0142186715027788
no_action,0.0,,395.15488273559293,1.0
no_action,0.0,,392.9412311106283,1.0
no_action,0.0,,385.10220174847376,1.0
no_action,0.0,,394.21424193942966,1.0
no_action,0.0,,391.3286032797367,1.0
no_action,0.0,,387.63261012231675,1.0
no_action,0.0,,387.47714004725367,1.0
no_action,0.0,,378.78342534535005,1.0
no_action,0.0,,380.55672100283266,1.0
no_action,0.0,,380.91198313600563,1.0
no_action,0.0,,380.9364742381505,1.0
no_action,0.0,,401.38931818628095,1.0
no_action,0.0,,393.9278552100054,1.0
no_action,0.0,,391.2326125309961,1.0
no_action,0.0,,387.44452711385077,1.0
no_action,0.0,,377.91814197244383,1.0
no_action,0.0,,381.64418418489805,1.0
no_action,0.0,,395.6381018498622,1.0
no_action,0.0,,387.8146636355724,1.0
no_action,2.9999999999752447e-6,,398.43344746631794,1.83832045609635
no_action,0.0,,378.44673333877205,1.0
no_action,1.0000000000287557e-6,,397.53133474728213,1.6042522283928426
no_action,0.0,,387.33007095261405,1.0
no_action,0.0,,390.1196510205955,1.0
no_action,0.0,,394.0617376299956,1.0
no_action,2.199999999996649e-5,,405.01408616335243,2.2197566371500144
no_action,1.0000000000287557e-6,,394.7272066343453,1.5328026243300994
no_action,1.0000000000287557e-6,,407.6117491837638,1.3706900041295604
no_action,0.0,,384.34805680924717,1.0
no_action,0.0,,382.43164538338834,1.0
no_action,0.0,,390.6124943715099,1.1506831832673905
no_action,0.0,,387.620561436257,1.0
no_action,0.0,,387.8794184949491,1.0
no_action,0.0,,384.5326833304902,1.0
no_action,0.0,,398.60223732930996,1.0
no_action,1.0000000000287557e-6,,386.05222087809244,1.3353373207539134
no_action,0.000124000000000013,,410.50180319583586,2.6020092478023717
no_action,0.0,,387.5731593469005,1.0
no_action,0.0,,386.0623616390371,1.0
no_action,0.0,,394.40978771206136,1.0
no_action,0.0,,386.71215153087,1.0
no_action,0.0,,397.4893493780399,1.0
no_action,0.0,,392.5873666799801,1.2201969387672922
no_action,0.0,,396.2856067083685,1.0
no_action,0.0,,388.50211374769606,1.0
no_action,0.0,,376.77231712770424,1.0
no_action,0.0,,389.0535671255243,1.0
no_action,0.0,,384.2180616297367,1.0
no_action,0.0,,383.2559206728653,1.0
no_action,0.0,,382.62716318821555,1.0
no_action,0.0,,402.4117900599788,1.056839541281351
no_action,1.999999999946489e-6,,405.8906768001112,1.663632839417604
no_action,0.0,,378.7694622548503,1.0
no_action,0.0,,397.71532301060165,1.0
no_action,0.0,,386.4462567207759,1.0
no_action,0.00030600000000002847,,409.20195120811314,2.8509379126679026
no_action,0.0,,393.9571171028401,1.0590277670508124
no_action,0.0,,389.72576464926976,1.0
no_action,0.0,,390.02160388269965,1.0
no_action,0.0,,386.5235729984264,1.0
no_action,0.0,,390.5248668478179,1.0
no_action,0.0,,394.2289919090832,1.0
no_action,2.9999999999752447e-6,,399.663809442526,1.7995361206045497
no_action,0.0,,387.4661744218354,1.0
no_action,0.0,,385.20345239367,1.0
no_action,0.0,,390.27883446460226,1.0
no_action,0.0,,389.3034966204196,1.0
no_action,0.0,,390.7011171280216,1.0
no_action,1.0000000000287557e-6,,401.8303375544129,1.5024556601382446
no_action,0.0,,389.75075150967126,1.0
no_action,0.0,,395.7349936092123,1.0984732307636564
no_action,1.0000000000287557e-6,,405.57890527855267,1.5794870705092383
no_action,0.025824999999999987,,399.15248142575024,3.908604783331849
no_action,0.0,,402.6751365887505,1.114261629746202
no_action,0.007677000000000045,,417.2662572064792,3.5587347149663433
no_action,0.0,,398.4453326122677,1.0
no_action,6.999999999979245e-6,,415.2973240070412,1.9855177736987923
no_action,6.999999999979245e-6,,406.6520044920675,1.9533293495421238
no_action,0.00019000000000002348,,411.0636772030822,2.712739476131558
no_action,0.00032399999999999096,,411.999513410152,2.868422523433825
no_action,0.0,,409.3465301285702,1.2738360413682588
no_action,0.0,,410.9566349761997,1.1437613107213505
no_action,0.0,,388.84258156483554,1.2448755771333044
no_action,0.0,,389.6068617948589,1.0
no_action,0.00016199999999999548,,407.8907700865113,2.6723059944337146
no_action,1.0000000000287557e-6,,396.59716963759115,1.4671063673303786
no_action,2.4000000000024002e-5,,429.3085847636272,2.2297599456075647
no_action,2.4000000000024002e-5,,405.12771821912685,2.2405542356701633
no_action,0.0,,396.0982492712255,1.0
no_action,0.0,,415.4091598024939,1.294235186395411
no_action,1.7000000000044757e-5,,419.113400793576,2.1490298537435812
no_action,0.0,,389.2477797564287,1.0
no_action,0.0,,401.8295366141172,1.0
no_action,0.0,,400.2366134036543,1.0
no_action,0.0,,394.8915940395681,1.0
no_action,0.0,,403.2429152737578,1.109136330903603
no_action,0.0,,394.34075139514,1.2861509233457185
no_action,0.0,,405.2850572988725,1.0
no_action,1.2000000000012001e-5,,398.9444669143326,2.108269960329053
no_action,1.7000000000044757e-5,,414.04636038442266,2.149288674934341
no_action,2.9999999999752447e-6,,411.28411669511934,1.7981646023739655
no_action,5.000000000032756e-6,,408.5312787575752,1.9031437063642311
no_action,1.0000000000287557e-6,,398.7828715654515,1.3583308153963256
no_action,0.0,,410.11436096658576,1.0
no_action,0.0,,406.52585793075974,1.1003000159789085
no_action,1.999999999946489e-6,,401.92961972150147,1.6196599620055203
no_action,0.0,,401.73628129554504,1.0647983130234395
no_action,0.0,,390.9250102808623,1.0
no_action,0.0,,393.1302333183754,1.0
no_action,0.0,,393.5720278026304,1.0
no_action,0.0,,393.60248428203136,1.0
no_action,6.999999999979245e-6,,419.0370938276879,1.969341622758368
no_action,1.0000000000287557e-6,,409.75821809176426,1.5025376421406351
no_action,2.9999999999752447e-6,,406.40648640372893,1.7410566000680239
no_action,0.0,,401.6957247240802,1.0
no_action,0.0,,389.8489670278051,1.0
no_action,0.0,,394.48257343798207,1.0
no_action,0.0,,411.88503505774935,1.1679983120828754
no_action,0.0,,402.1560165999901,1.0
no_action,0.014114999999999989,,415.36125208067403,3.7164821290505317
no_action,0.0,,390.5063091092222,1.0
no_action,0.001947000000000032,,414.2394088380895,3.275475812107909
no_action,1.0000000000287557e-6,,401.5533901040864,1.3806538558089982
no_action,4.000000000004e-6,,405.02243724517797,1.8505942258485404
no_action,0.0,,409.9247106874206,1.1008007810315628
strengthen,0.03749000006552785,,423.5447583081984,4.430510188810803
no_action,0.0010000000000000009,,410.75227013750475,3.1403284362809756
no_action,0.0002870000000000372,,426.7751425434135,2.8326131552448532
no_action,6.999999999979245e-6,,397.84503709515946,1.9642580385271178
no_action,0.0,,395.4618391169629,1.0
no_action,5.699999999997374e-5,,405.63532405101637,2.4121499437111837
no_action,0.0,,401.91463629786386,1.0
no_action,1.0000000000287557e-6,,402.23654401068217,1.428684817673497
no_action,2.9999999999752447e-6,,398.0746336975439,1.7253994610811094
no_action,1.999999999946489e-6,,415.571154638546,1.6620524004307575
no_action,0.00022900000000003473,,399.96428993856557,2.7652886339946177
strengthen,0.05721499940419568,,430.3691363933314,5.141664914081651
no_action,0.0,,401.85568832771907,1.0
no_action,6.999999999979245e-6,,399.9769007175739,1.926000490263704
no_action,1.0000000000287557e-6,,410.3575364578673,1.3359361337365374
no_action,0.0,,400.7849620428057,1.0
no_action,1.0000000000287557e-6,,414.18719695616176,1.5516348088926697
no_action,9.700000000001374e-5,,408.0912224187864,2.5454027512590054
no_action,1.0000000000287557e-6,,412.69025477666906,1.408576831406046
no_action,1.999999999946489e-6,,403.01091116762706,1.6939185350320654
no_action,0.0,,388.4240499058843,1.0
no_action,6.999999999979245e-6,,403.6966838349033,1.9772505822726116
no_action,1.0000000000287557e-6,,397.6833785677659,1.4513799655900252
no_action,0.0,,396.4868858145834,1.0598970432417467
no_action,1.0000000000287557e-6,,395.704979828231,1.519782126380095
no_action,2.4000000000024002e-5,,420.30861249496337,2.231580975070687
no_action,0.00347900000000001,,424.63486297207214,3.3875952744559386
no_action,0.0,,390.9076461550804,1.1975842879382774
no_action,2.9999999999752447e-6,,414.46821171999596,1.7906761189008584
no_action,1.0000000000287557e-6,,400.45430237062953,1.5849818632495491
replace,0.08500000089406967,,428.75267523718514,5.602922912851198
no_action,2.4000000000024002e-5,,409.79460739883103,2.2358010017600822
no_action,2.9999999999752447e-6,,404.53261069169565,1.8380010684382446
no_action,0.0,,404.9005084476096,1.205779843095842
no_action,1.0000000000287557e-6,,400.550450825023,1.4731601810286827
no_action,1.0000000000287557e-6,,405.52635280690913,1.33257902933422
no_action,0.0,,410.1327036342314,1.10748572322684
no_action,0.01078800000000002,,416.89129731761204,3.6435772857673507
no_action,0.0,,401.72264473714534,1.0
no_action,0.0,,398.90878415899317,1.0
no_action,0.0,,405.22039351740654,1.1065560669791021
no_action,0.0,,404.0074894682288,1.1483046690653553
no_action,0.0,,405.7455329400321,1.1189714462010356
no_action,0.0,,380.89622653367445,1.0
no_action,0.0,,372.11601642858835,1.0
no_action,0.0,,376.4657435433304,1.0
no_action,0.0,,383.6209235629587,1.0
no_action,0.0,,378.94979067455114,1.2594196027910765
no_action,0.0,,381.51028011055894,1.0
no_action,0.0,,392.11603300786794,1.1340029172630808
no_action,0.0,,378.4357900179937,1.0
no_action,0.0,,390.6848873452671,1.0
no_action,0.0,,384.4009202055063,1.0
no_action,0.0,,387.6076040417,1.0
no_action,0.0,,388.28782921593904,1.0
no_action,0.0,,386.35947252132286,1.0
no_action,0.0,,387.529798954782,1.0
no_action,0.0,,371.4559008503519,1.0
no_action,0.0,,372.0114282478896,1.0
no_action,0.0,,385.3013336923495,1.0
no_action,0.0,,377.09242782279955,1.0
no_action,0.0,,400.86916127852203,1.0
no_action,0.0,,383.29297216099997,1.0
no_action,0.0,,376.7297808226315,1.0
no_action,0.0,,390.76617670217945,1.0
no_action,0.0,,393.4586542474452,1.0
no_action,0.0,,371.75042462320397,1.0
no_action,0.0,,380.8956443594135,1.0
no_action,0.0,,379.7378066307588,1.0
no_action,0.0,,375.85270718624105,1.0
no_action,0.0,,381.922977708729,1.0
no_action,0.0,,375.452319777682,1.0
no_action,0.0,,383.4073361940712,1.0
no_action,0.0,,378.79859252021134,1.0
no_action,0.0,,389.7756075570585,1.0
